;Kingdom;Phylum;Class;Order;Family;Genus
ASV_7431;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group;NA
ASV_7432;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_7433;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_7434;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_7435;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_7436;Bacteria;Marinimicrobia (SAR406 clade);NA;NA;NA;NA
ASV_7437;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9 marine group;NA
ASV_7438;Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcaceae;NA
ASV_7439;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;NA
ASV_7440;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;NA
ASV_7441;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_7442;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Pir4 lineage
ASV_7443;Bacteria;Desulfobacterota;Desulfobulbia;Desulfobulbales;Desulfobulbaceae;Desulfobulbus
ASV_7444;Bacteria;Acidobacteriota;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Subgroup 23
ASV_7445;Bacteria;NA;NA;NA;NA;NA
ASV_7446;Bacteria;Verrucomicrobiota;Kiritimatiellae;WCHB1-41;NA;NA
ASV_7447;Bacteria;Proteobacteria;Gammaproteobacteria;Coxiellales;Coxiellaceae;Coxiella
ASV_7448;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Rhodopirellula
ASV_7449;Bacteria;Proteobacteria;Alphaproteobacteria;Kiloniellales;Kiloniellaceae;NA
ASV_7450;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV_7451;Bacteria;Desulfobacterota;Desulfobulbia;Desulfobulbales;Desulfobulbaceae;NA
ASV_7452;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Thioglobaceae;SUP05 cluster
ASV_7453;Bacteria;Proteobacteria;Gammaproteobacteria;Coxiellales;Coxiellaceae;Coxiella
ASV_7454;Bacteria;Proteobacteria;Gammaproteobacteria;Piscirickettsiales;Piscirickettsiaceae;Candidatus Endoecteinascidia
ASV_7455;Bacteria;Proteobacteria;Gammaproteobacteria;Coxiellales;Coxiellaceae;Coxiella
ASV_7456;Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;NA
ASV_7457;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales;Puniceicoccaceae;Cerasicoccus
ASV_7458;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales;Puniceicoccaceae;Coraliomargarita
ASV_7459;Bacteria;Desulfobacterota;Desulfuromonadia;Desulfuromonadales;Geopsychrobacteraceae;Malonomonas
ASV_7460;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;AqS1
ASV_7461;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Microbulbiferaceae;Microbulbifer
ASV_7462;Bacteria;Proteobacteria;Gammaproteobacteria;Coxiellales;Coxiellaceae;Coxiella
ASV_7463;Bacteria;SAR324 clade(Marine group B);NA;NA;NA;NA
ASV_7464;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_7465;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Endozoicomonadaceae;Endozoicomonas
ASV_7466;Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Candidatus Nitrosopelagicus
ASV_7467;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_7468;Bacteria;Marinimicrobia (SAR406 clade);NA;NA;NA;NA
ASV_7469;NA;NA;NA;NA;NA;NA
ASV_7470;Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Candidatus Nitrosopumilus
ASV_7471;Bacteria;Poribacteria;NA;NA;NA;NA
ASV_7472;Bacteria;NA;NA;NA;NA;NA
ASV_7473;Bacteria;Proteobacteria;Gammaproteobacteria;Coxiellales;Coxiellaceae;Coxiella
ASV_7474;Bacteria;NA;NA;NA;NA;NA
ASV_7475;Bacteria;NA;NA;NA;NA;NA
ASV_7476;Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Lysobacter
ASV_7477;Bacteria;Proteobacteria;Alphaproteobacteria;Parvibaculales;PS1 clade;NA
ASV_7478;NA;NA;NA;NA;NA;NA
ASV_7479;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_7480;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NA
ASV_7481;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_7482;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;TRA3-20;NA
ASV_7483;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Salinimicrobium
ASV_7484;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Nitrincolaceae;NA
ASV_7485;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;Ekhidna
ASV_7486;Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;Sva0996 marine group
ASV_7487;Bacteria;NA;NA;NA;NA;NA
ASV_7488;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_7489;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_7490;Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;Sva0996 marine group
ASV_7491;Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;Gemmata
ASV_7492;Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;NA
ASV_7493;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Pir4 lineage
ASV_7494;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_7495;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Blastopirellula
ASV_7496;Bacteria;Actinobacteriota;Actinobacteria;KIST-JJY010;NA;NA
ASV_7497;NA;NA;NA;NA;NA;NA
ASV_7498;Bacteria;NA;NA;NA;NA;NA
ASV_7499;Bacteria;Proteobacteria;Gammaproteobacteria;EPR3968-O8a-Bc78;NA;NA
ASV_7500;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Blastopirellula
ASV_7501;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV_7502;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA
ASV_7503;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_7504;Bacteria;Bacteroidota;Rhodothermia;Rhodothermales;Rhodothermaceae;NA
ASV_7505;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_7506;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_7507;Bacteria;NA;NA;NA;NA;NA
ASV_7508;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_7509;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_7510;NA;NA;NA;NA;NA;NA
ASV_7511;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_7512;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_7513;NA;NA;NA;NA;NA;NA
ASV_7514;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_7515;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_7516;Bacteria;NA;NA;NA;NA;NA
ASV_7517;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_7518;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Cryomorphaceae;NA
ASV_7519;Bacteria;NA;NA;NA;NA;NA
ASV_7520;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_7521;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_7522;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_7523;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales;Puniceicoccaceae;MB11C04 marine group
ASV_7524;Bacteria;NA;NA;NA;NA;NA
ASV_7525;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_7526;Bacteria;Verrucomicrobiota;Chlamydiae;Chlamydiales;Simkaniaceae;NA
ASV_7527;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_7528;Bacteria;Proteobacteria;Gammaproteobacteria;Coxiellales;Coxiellaceae;Coxiella
ASV_7529;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Spongiibacteraceae;Sinobacterium
ASV_7530;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;Persicirhabdus
ASV_7531;Bacteria;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Nitrospira
ASV_7532;Bacteria;Proteobacteria;Gammaproteobacteria;Coxiellales;Coxiellaceae;Coxiella
ASV_7533;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_7534;NA;NA;NA;NA;NA;NA
ASV_7535;Bacteria;NA;NA;NA;NA;NA
ASV_7536;Bacteria;NA;NA;NA;NA;NA
ASV_7537;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_7538;NA;NA;NA;NA;NA;NA
ASV_7539;Bacteria;NA;NA;NA;NA;NA
ASV_7540;Bacteria;NA;NA;NA;NA;NA
ASV_7541;Bacteria;Chloroflexi;TK10;NA;NA;NA
ASV_7542;Bacteria;NA;NA;NA;NA;NA
ASV_7543;Bacteria;NA;NA;NA;NA;NA
ASV_7544;Bacteria;NA;NA;NA;NA;NA
ASV_7545;Bacteria;NA;NA;NA;NA;NA
ASV_7546;NA;NA;NA;NA;NA;NA
ASV_7547;NA;NA;NA;NA;NA;NA
ASV_7548;NA;NA;NA;NA;NA;NA
ASV_7549;Bacteria;NA;NA;NA;NA;NA
ASV_7550;Bacteria;NA;NA;NA;NA;NA
ASV_7551;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_7552;Bacteria;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales;Bacteriovoracaceae;NA
ASV_7553;Bacteria;NA;NA;NA;NA;NA
ASV_7554;Bacteria;NA;NA;NA;NA;NA
ASV_7555;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV_7556;Bacteria;Firmicutes;Bacilli;Mycoplasmatales;Mycoplasmataceae;Mycoplasma
ASV_7557;Bacteria;NA;NA;NA;NA;NA
ASV_7558;Bacteria;Bacteroidota;Rhodothermia;Rhodothermales;Rhodothermaceae;NA
ASV_7559;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;SAR86 clade;NA
ASV_7560;Bacteria;Nitrospinota;Nitrospinia;Nitrospinales;Nitrospinaceae;NA
ASV_7561;Bacteria;Marinimicrobia (SAR406 clade);NA;NA;NA;NA
ASV_7562;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_7563;Bacteria;Proteobacteria;Alphaproteobacteria;Kiloniellales;Kiloniellaceae;NA
ASV_7564;Bacteria;Myxococcota;Polyangia;Nannocystales;Nannocystaceae;NA
ASV_7565;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales;Puniceicoccaceae;MB11C04 marine group
ASV_7566;Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;NA
ASV_7567;Bacteria;Bacteroidota;Rhodothermia;Rhodothermales;Rhodothermaceae;NA
ASV_7568;Bacteria;NA;NA;NA;NA;NA
ASV_7569;Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;Sva0996 marine group
ASV_7570;Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA
ASV_7571;Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Thiotrichaceae;NA
ASV_7572;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;SCGC AAA164-E04
ASV_7573;Bacteria;NA;NA;NA;NA;NA
ASV_7574;Bacteria;Patescibacteria;Parcubacteria;NA;NA;NA
ASV_7575;Bacteria;NA;NA;NA;NA;NA
ASV_7576;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_7577;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Aquibacter
ASV_7578;Bacteria;Acidobacteriota;AT-s3-28;NA;NA;NA
ASV_7579;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;NA
ASV_7580;Bacteria;Planctomycetota;Pla3 lineage;NA;NA;NA
ASV_7581;Bacteria;Planctomycetota;OM190;NA;NA;NA
ASV_7582;Bacteria;Planctomycetota;OM190;NA;NA;NA
ASV_7583;Bacteria;Bacteroidota;Rhodothermia;Rhodothermales;Rhodothermaceae;NA
ASV_7584;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Blastopirellula
ASV_7585;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_7586;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Colwelliaceae;Thalassomonas
ASV_7587;Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;NA
ASV_7588;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales Incertae Sedis;Anderseniella
ASV_7589;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Rhodopirellula
ASV_7590;Bacteria;Acidobacteriota;Subgroup 21;NA;NA;NA
ASV_7591;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV_7592;Bacteria;NA;NA;NA;NA;NA
ASV_7593;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_7594;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_7595;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_7596;Bacteria;NA;NA;NA;NA;NA
ASV_7597;Bacteria;Proteobacteria;Gammaproteobacteria;Arenicellales;Arenicellaceae;Arenicella
ASV_7598;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_7599;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;MSB-1D1
ASV_7600;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_7601;Bacteria;Acidobacteriota;Vicinamibacteria;Subgroup 9;NA;NA
ASV_7602;Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;OM27 clade
ASV_7603;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;NA
ASV_7604;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Blastopirellula
ASV_7605;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_7606;Bacteria;NA;NA;NA;NA;NA
ASV_7607;Bacteria;NA;NA;NA;NA;NA
ASV_7608;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_7609;NA;NA;NA;NA;NA;NA
ASV_7610;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_7611;Bacteria;NA;NA;NA;NA;NA
ASV_7612;NA;NA;NA;NA;NA;NA
ASV_7613;Bacteria;NA;NA;NA;NA;NA
ASV_7614;Bacteria;NA;NA;NA;NA;NA
ASV_7615;NA;NA;NA;NA;NA;NA
ASV_7616;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_7617;Bacteria;NA;NA;NA;NA;NA
ASV_7618;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_7619;Bacteria;NA;NA;NA;NA;NA
ASV_7620;Bacteria;NA;NA;NA;NA;NA
ASV_7621;Bacteria;NA;NA;NA;NA;NA
ASV_7622;Bacteria;NA;NA;NA;NA;NA
ASV_7623;Bacteria;NA;NA;NA;NA;NA
ASV_7624;Bacteria;NA;NA;NA;NA;NA
ASV_7625;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_7626;Bacteria;NA;NA;NA;NA;NA
ASV_7627;NA;NA;NA;NA;NA;NA
ASV_7628;Bacteria;Planctomycetota;Pla3 lineage;NA;NA;NA
ASV_7629;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Blastopirellula
ASV_7630;Bacteria;NA;NA;NA;NA;NA
ASV_7631;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia
ASV_7632;Bacteria;NA;NA;NA;NA;NA
ASV_7633;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA
ASV_7634;Bacteria;NA;NA;NA;NA;NA
ASV_7635;Bacteria;Proteobacteria;Alphaproteobacteria;Kordiimonadales;Kordiimonadaceae;Kordiimonas
ASV_7636;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;NA
ASV_7637;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Blastopirellula
ASV_7638;Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Cenarchaeum
ASV_7639;Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio
ASV_7640;Bacteria;Gemmatimonadota;PAUC43f marine benthic group;NA;NA;NA
ASV_7641;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_7642;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Nitrincolaceae;Neptunomonas
ASV_7643;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Colwelliaceae;Colwellia
ASV_7644;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV_7645;Bacteria;Proteobacteria;Gammaproteobacteria;Arenicellales;Arenicellaceae;HTCC5015
ASV_7646;Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Woeseiaceae;Woeseia
ASV_7647;Bacteria;Proteobacteria;NA;NA;NA;NA
ASV_7648;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Nonlabens
ASV_7649;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Colwelliaceae;Thalassotalea
ASV_7650;Bacteria;NA;NA;NA;NA;NA
ASV_7651;Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;NA;NA
ASV_7652;Bacteria;NA;NA;NA;NA;NA
ASV_7653;Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;P3OB-42
ASV_7654;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Ulvibacter
ASV_7655;Bacteria;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales;Bacteriovoracaceae;Peredibacter
ASV_7656;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;DEV007;NA
ASV_7657;Bacteria;Planctomycetota;OM190;NA;NA;NA
ASV_7658;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_7659;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Vibrionaceae;Thaumasiovibrio
ASV_7660;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_7661;Bacteria;Desulfobacterota;NA;NA;NA;NA
ASV_7662;Bacteria;Desulfobacterota;Desulfuromonadia;PB19;NA;NA
ASV_7663;Bacteria;NB1-j;NA;NA;NA;NA
ASV_7664;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Pirellula
ASV_7665;Bacteria;Proteobacteria;Gammaproteobacteria;Coxiellales;Coxiellaceae;Coxiella
ASV_7666;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas
ASV_7667;Bacteria;Proteobacteria;Alphaproteobacteria;Kiloniellales;Kiloniellaceae;Limibacillus
ASV_7668;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_7669;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_7670;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Blastopirellula
ASV_7671;Bacteria;Actinobacteriota;Acidimicrobiia;Actinomarinales;NA;NA
ASV_7672;Bacteria;NB1-j;NA;NA;NA;NA
ASV_7673;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_7674;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NA;NA
ASV_7675;Bacteria;Proteobacteria;Gammaproteobacteria;UBA10353 marine group;NA;NA
ASV_7676;Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;OM27 clade
ASV_7677;Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;Desulfosarcinaceae;LCP-80
ASV_7678;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_7679;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;NA;NA
ASV_7680;Bacteria;Verrucomicrobiota;Omnitrophia;Omnitrophales;koll11;NA
ASV_7681;Bacteria;Desulfobacterota;Desulfobacteria;Desulfobacterales;Desulfobacteraceae;NA
ASV_7682;Bacteria;Proteobacteria;Alphaproteobacteria;Holosporales;Holosporaceae;NA
ASV_7683;Bacteria;Planctomycetota;Pla3 lineage;NA;NA;NA
ASV_7684;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;NA
ASV_7685;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_7686;Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;OM27 clade
ASV_7687;Bacteria;Proteobacteria;Gammaproteobacteria;Thiohalorhabdales;Thiohalorhabdaceae;NA
ASV_7688;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Lentilitoribacter
ASV_7689;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_7690;Bacteria;Planctomycetota;OM190;NA;NA;NA
ASV_7691;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NA
ASV_7692;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Crocinitomix
ASV_7693;Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Woeseiaceae;Woeseia
ASV_7694;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;HIMB11
ASV_7695;Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Altererythrobacter
ASV_7696;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_7697;Bacteria;Proteobacteria;Gammaproteobacteria;Coxiellales;Coxiellaceae;Coxiella
ASV_7698;Bacteria;Cyanobacteria;Cyanobacteriia;Synechococcales;Synechococcales Incertae Sedis;Schizothrix LEGE 07164
ASV_7699;Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;NA
ASV_7700;Bacteria;Proteobacteria;Alphaproteobacteria;Micavibrionales;NA;NA
ASV_7701;Bacteria;Planctomycetota;Pla3 lineage;NA;NA;NA
ASV_7702;Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;OM27 clade
ASV_7703;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_7704;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_7705;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_7706;Bacteria;Proteobacteria;Alphaproteobacteria;Kiloniellales;Kiloniellaceae;NA
ASV_7707;Bacteria;NA;NA;NA;NA;NA
ASV_7708;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_7709;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_7710;Bacteria;Planctomycetota;Planctomycetes;Planctomycetales;Gimesiaceae;NA
ASV_7711;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Crocinitomicaceae;Fluviicola
ASV_7712;NA;NA;NA;NA;NA;NA
ASV_7713;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_7714;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_7715;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pseudoalteromonadaceae;Psychrosphaera
ASV_7716;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;AB1;NA
ASV_7717;Bacteria;Planctomycetota;vadinHA49;NA;NA;NA
ASV_7718;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Rhodopirellula
ASV_7719;Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Vallitalea
ASV_7720;Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Candidatus Nitrosopelagicus
ASV_7721;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Porticoccaceae;C1-B045
ASV_7722;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Ulvibacter
ASV_7723;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Pir4 lineage
ASV_7724;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;NA
ASV_7725;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Ascidiimonas
ASV_7726;Bacteria;Proteobacteria;Gammaproteobacteria;HOC36;NA;NA
ASV_7727;Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Bdellovibrionaceae;OM27 clade
ASV_7728;Bacteria;Marinimicrobia (SAR406 clade);NA;NA;NA;NA
ASV_7729;Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;NA
ASV_7730;Bacteria;NA;NA;NA;NA;NA
ASV_7731;Bacteria;Actinobacteriota;Acidimicrobiia;Actinomarinales;Actinomarinaceae;Candidatus Actinomarina
ASV_7732;Archaea;Nanoarchaeota;Nanoarchaeia;Woesearchaeales;GW2011_GWC1_47_15;NA
ASV_7733;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;NA
ASV_7734;Bacteria;Planctomycetota;OM190;NA;NA;NA
